pl_name,hostname,ra,dec,sy_dist,X,Y,Z
4 UMa b,4 UMa,130.0528099,64.3280504,73.4603,-20.47873759730914,24.35997555547671,66.20897653224323
42 Dra b,42 Dra,276.4975053,65.5633652,90.6545,4.2437873556140255,-37.26166798798509,82.5336097470812
47 UMa b,47 UMa,164.8647611,40.4304931,13.7967,-10.137665731731706,2.742042201244645,8.94750629886708
47 UMa c,47 UMa,164.8647611,40.4304931,13.7967,-10.137665731731706,2.742042201244645,8.94750629886708
47 UMa d,47 UMa,164.8647611,40.4304931,13.7967,-10.137665731731706,2.742042201244645,8.94750629886708
51 Eri b,51 Eri,69.4007424,-2.4738245,29.7575,10.45980976044312,27.828967749874593,-1.2844220497090255
51 Peg b,51 Peg,344.3675399,20.7690958,15.4614,13.921921575144374,-3.8955738125097237,5.482653945564871
55 Cnc b,55 Cnc,133.1468373,28.3298154,12.5855,-7.576013248701932,8.082650470765472,5.972402772161929
55 Cnc c,55 Cnc,133.1468373,28.3298154,12.5855,-7.576013248701932,8.082650470765472,5.972402772161929
55 Cnc d,55 Cnc,133.1468373,28.3298154,12.5855,-7.576013248701932,8.082650470765472,5.972402772161929
55 Cnc e,55 Cnc,133.1468373,28.3298154,12.5855,-7.576013248701932,8.082650470765472,5.972402772161929
55 Cnc f,55 Cnc,133.1468373,28.3298154,12.5855,-7.576013248701932,8.082650470765472,5.972402772161929
6 Lyn b,6 Lyn,97.6960311,58.1611753,54.6599,-3.86148858152001,28.575093000655855,46.435521252040004
61 Vir b,61 Vir,199.596455,-18.3157745,8.50332,-7.60495764806607,-2.707473424507093,-2.6722009372629936
61 Vir c,61 Vir,199.596455,-18.3157745,8.50332,-7.60495764806607,-2.707473424507093,-2.6722009372629936
61 Vir d,61 Vir,199.596455,-18.3157745,8.50332,-7.60495764806607,-2.707473424507093,-2.6722009372629936
7 CMa b,7 CMa,99.171276,-19.2561808,19.8101,-2.9808094069804616,18.462715011846296,-6.533222151481009
7 CMa c,7 CMa,99.171276,-19.2561808,19.8101,-2.9808094069804616,18.462715011846296,-6.533222151481009
70 Vir b,70 Vir,202.1064898,13.7763085,17.9011,-16.108011781575826,-6.542910775326758,4.26282256735223
75 Cet b,75 Cet,38.0391598,-1.0350269,82.9613,65.32881158158216,51.112404782648625,-1.4985834520685377
75 Cet c,75 Cet,38.0391598,-1.0350269,82.9613,65.32881158158216,51.112404782648625,-1.4985834520685377
8 UMi b,8 UMi,224.201685,74.9009379,162.552,-30.35524892891403,-29.52092669769689,156.94020024637686
81 Cet b,81 Cet,39.4243555,-3.3963607,101.26,78.08228767322355,64.19311984894247,-5.998942888148896
91 Aqr b,91 Aqr,348.9745031,-9.0878076,44.0304,42.67520189368186,-8.314928852751402,-6.954511173847864
AB Aur b,AB Aur,73.9410446,30.5510888,162.127,38.622545070507314,134.17161458083842,82.41019950253472
AB Pic b,AB Pic,94.8039208,-58.0541184,50.0475,-2.2176815367188984,26.388009147363427,-42.46771854115029
AF Lep b,AF Lep,81.7699216,-11.9011752,26.8564,3.7618162777044613,26.00847226267716,-5.538441099655257
AU Mic b,AU Mic,311.2911369,-31.34245,9.7221,5.4792860893249316,-6.238886611451773,-5.05697006227821
AU Mic c,AU Mic,311.2911369,-31.34245,9.7221,5.4792860893249316,-6.238886611451773,-5.05697006227821
AU Mic d,AU Mic,311.2911369,-31.34245,9.7221,5.4792860893249316,-6.238886611451773,-5.05697006227821
BD+03 2562 b,BD+03 2562,177.5647268,2.7601075,1070.63,-1068.4221635128981,45.439085347161104,51.55547436724249
BD+14 4559 b,BD+14 4559,318.4010002,14.6893834,49.352,35.699624896860016,-31.69449572562997,12.514616531141327
BD+15 2375 b,BD+15 2375,176.4820239,14.6163182,768.045,-741.7885525085084,45.60333689412539,193.812283038132
BD+15 2940 b,BD+15 2940,240.09564,15.5467507,426.42,-204.81492535010807,-356.1213586538503,114.29103492560301
BD+20 2457 b,BD+20 2457,154.186782,19.8912626,1539.71,-1303.381967498753,630.4504586697454,523.8650112979369
BD+20 2457 c,BD+20 2457,154.186782,19.8912626,1539.71,-1303.381967498753,630.4504586697454,523.8650112979369
BD+20 274 b,BD+20 274,25.9203179,21.0052692,1322.51,1110.4259863345524,539.6805896792436,474.05874118762983
BD+20 594 b,BD+20 594,53.6511231,20.5990205,179.461,99.56612794341711,135.3007967756295,63.138982247379566
BD+45 564 b,BD+45 564,32.9470485,45.9242187,53.622,31.30113638446779,20.286092741639276,38.52313832385099
BD+48 738 b,BD+48 738,40.7102869,49.5869395,871.493,428.2670291915926,368.50155711631595,663.5465342832092
BD+48 740 b,BD+48 740,40.7425426,48.9300579,666.589,331.8018253426041,285.82350270139506,502.54688231429884
BD+49 828 b,BD+49 828,45.6406187,49.7299481,442.042,199.7714236575565,204.2893775874317,337.28082996039495
BD+55 362 b,BD+55 362,23.9636676,56.6982282,52.5697,26.37539724661704,11.723048521156123,43.9372497039103
BD+60 1417 b,BD+60 1417,190.8875453,60.0143636,44.9543,-22.062971823684766,-4.243685112533585,38.93719943014589
BD+63 1405 b,BD+63 1405,271.3979337,63.6700064,38.0473,0.41169719493117957,-16.870493114488447,34.100058721117826
BD-06 1339 b,BD-06 1339,88.2511811,-5.9963378,20.2695,0.6151982216666052,20.149207473118775,-2.1174512044608735
BD-06 1339 c,BD-06 1339,88.2511811,-5.9963378,20.2695,0.6151982216666052,20.149207473118775,-2.1174512044608735
BD-08 2823 b,BD-08 2823,150.1971964,-9.5165689,41.3342,-35.37377259313833,20.261049280205306,-6.833899635934696
BD-08 2823 c,BD-08 2823,150.1971964,-9.5165689,41.3342,-35.37377259313833,20.261049280205306,-6.833899635934696
BD-10 3166 b,BD-10 3166,164.6191243,-10.7704227,84.4069,-79.95011259157643,21.993222044665064,-15.773472930788301
BD-11 4672 b,BD-11 4672,278.3688659,-11.6370481,27.1665,3.8726867461585175,-26.32475879727551,-5.47978958367871
BD-11 4672 c,BD-11 4672,278.3688659,-11.6370481,27.1665,3.8726867461585175,-26.32475879727551,-5.47978958367871
BD-13 2130 b,BD-13 2130,114.2884692,-13.9066703,925.214,-369.41408587559977,818.600719942497,-222.36690460210272
BD-14 3065 b,BD-14 3065 A,153.6696689,-15.6428372,589.423,-508.7048792496556,251.75277524489542,-158.9319316974611
BD-17 63 b,BD-17 63,7.1413494,-16.2273254,34.4603,32.83074321274115,4.113348386412626,-9.629898298582761
BD-210397 b,BD-210397,33.3024198,-21.1962147,23.7324,18.493269638288936,12.148925666237822,-8.580757134528893
BD-210397 c,BD-210397,33.3024198,-21.1962147,23.7324,18.493269638288936,12.148925666237822,-8.580757134528893
CD Cet b,CD Cet,48.3530155,4.7751881,8.60715,5.699935283573475,6.409397583657284,0.7165134333579186
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,224.6208333,10.2286111,,,,
CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,246.934277,-23.98115,,,,
CHXR 73 b,CHXR 73,166.6193985,-77.6258725,190.374,-39.68862084236593,9.440964410310917,-185.95144915443427
CI Tau c,CI Tau,68.4667685,22.8416192,157.998,53.4440855263146,135.44528624629802,61.33247231209874
COCONUTS-2 b,COCONUTS-2 A,117.300914,-76.702696,10.8864,-1.1484549684327685,2.2250036496800307,-10.594532311734795
CT Cha b,CT Cha,166.0375038,-76.4553693,190.72,-43.34740221178853,10.777588617467304,-185.41565388359763
CoRoT-1 b,CoRoT-1,102.0798591,-3.1021394,787.909,-164.6479049157752,769.33322613856,-42.63856056530318
CoRoT-10 b,CoRoT-10,291.0636813,0.7460143,338.386,121.60743141770764,-315.74880294173073,4.405798548691827
CoRoT-11 b,CoRoT-11,280.6872998,5.9376586,655.037,120.8241156604565,-640.2213917861641,67.7611536446633
CoRoT-12 b,CoRoT-12,100.7656871,-1.2964437,1126.37,-210.3441903889055,1106.261832451243,-25.48443704016237
CoRoT-13 b,CoRoT-13,102.7211432,-5.0864557,1148.93,-252.00517914444902,1116.3142500684899,-101.86279830438376
CoRoT-14 b,CoRoT-14,103.4242023,-5.5360385,1744.6,-403.1350818003198,1689.0188798293425,-168.30475157250387
CoRoT-16 b,CoRoT-16,278.5246658,-6.0026026,732.409,107.97350459494113,-720.3461211594126,-76.5906738257017
CoRoT-17 b,CoRoT-17,278.699236,-6.612288,1176.12,176.70209655953713,-1154.8563625714276,-135.43044450844667
CoRoT-18 b,CoRoT-18,98.1724172,-0.0316045,764.889,-108.73081222747199,757.1212682135653,-0.4219147270541696
CoRoT-19 b,CoRoT-19,97.0335983,-0.1707293,790.663,-96.81732383965064,784.7093950082116,-2.3560049607199036
CoRoT-2 b,CoRoT-2,291.7770457,1.3836634,213.283,79.10403099060616,-198.0042072392557,5.150173355441789
CoRoT-20 b,CoRoT-20,97.7204249,0.2268931,844.061,-113.3897966313425,836.403343750948,3.3424995342458543
CoRoT-20 c,CoRoT-20,97.7204249,0.2268931,844.061,-113.3897966313425,836.403343750948,3.3424995342458543
CoRoT-21 b,CoRoT-21,101.0526207,-0.2991544,,,,
CoRoT-22 b,CoRoT-22,280.6671392,6.2191669,627.158,115.40563629188391,-612.6929781138252,67.94122935359027
CoRoT-23 b,CoRoT-23,279.7826586,4.3577516,1060.97,179.74957851086305,-1042.5202172961153,80.61653958107911
CoRoT-24 b,CoRoT-24,101.922543,-3.7192892,591.555,-121.95146068404287,577.5748098596163,-38.37314526666267
CoRoT-24 c,CoRoT-24,101.922543,-3.7192892,591.555,-121.95146068404287,577.5748098596163,-38.37314526666267
CoRoT-25 b,CoRoT-25,280.6296561,6.5138223,1103.48,202.23401927494098,-1077.5430314871273,125.1819761045277
CoRoT-26 b,CoRoT-26,279.7504991,6.9697828,1045.18,175.70163649584967,-1022.4699292323951,126.82827424585201
CoRoT-27 b,CoRoT-27,278.4958319,5.5383811,1010.28,148.55944159410637,-994.5293407406255,97.50467229453244
CoRoT-28 b,CoRoT-28,278.6883216,5.5736911,766.183,115.19189256674649,-753.8099522385294,74.41621652595077
CoRoT-29 b,CoRoT-29,278.9020691,6.4795703,806.507,124.00655685075763,-791.7022584335,91.01345449061539
CoRoT-3 b,CoRoT-3,292.0552827,0.1218359,768.771,288.67364681901114,-712.5122480987452,1.63474232984775
CoRoT-30 b,CoRoT-30,277.6011767,6.8359338,1032.23,135.5693710232572,-1015.8860269589899,122.86292675106289
CoRoT-31 b,CoRoT-31,94.820735,-4.4222978,2005.76,-168.0591504464442,1992.7142625784836,-154.6582272868475
CoRoT-35 b,CoRoT-35,289.3143526,-2.7747085,1123.21,371.0670627952227,-1058.7509055850169,-54.373329228889645
CoRoT-36 b,CoRoT-36,277.7510149,7.1833465,925.958,123.90235760161146,-910.2966321813655,115.78629013845396
CoRoT-4 b,CoRoT-4,102.1946233,-0.6727861,726.412,-153.4316611819742,709.9720877866873,-8.529575297293313
CoRoT-5 b,CoRoT-5,101.2772396,0.8152163,882.472,-172.55574346067328,865.346002356313,12.555572017332405
CoRoT-6 b,CoRoT-6,281.0725563,6.6632062,645.294,123.09285169122437,-629.004116156761,74.87535079299624
CoRoT-7 b,CoRoT-7,100.9561682,-1.0630076,159.906,-30.386181859291955,156.96435357031535,-2.966563039455908
CoRoT-7 c,CoRoT-7,100.9561682,-1.0630076,159.906,-30.386181859291955,156.96435357031535,-2.966563039455908
CoRoT-7 d,CoRoT-7,100.9561682,-1.0630076,159.906,-30.386181859291955,156.96435357031535,-2.966563039455908
CoRoT-8 b,CoRoT-8,291.5885696,1.4262972,322.037,118.45327834286341,-299.35329753112455,8.015826599306513
CoRoT-9 b,CoRoT-9,280.7866461,6.2040783,412.98,76.83751762147418,-403.3070395908384,44.63079768773493
CoRoTID 223977153 b,CoRoTID 223977153,100.1951714,9.2573953,576.683,-100.744476548852,560.1851301497369,92.77097009851785
DE CVn b,DE CVn,201.7207198,45.5455449,30.5225,-19.858455741551836,-7.910959194333023,21.78718583104355
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,125.7620668,-49.2003008,,,,
DH Tau b,DH Tau,67.4231674,26.5493897,134.846,46.311131236263655,111.38226768296019,60.27199420476287
DMPP-1 b,DMPP-1,86.7761233,-10.6303217,62.5388,3.4566708400598176,61.368226112900075,-11.536626712321517
DMPP-1 c,DMPP-1,86.7761233,-10.6303217,62.5388,3.4566708400598176,61.368226112900075,-11.536626712321517
DMPP-1 d,DMPP-1,86.7761233,-10.6303217,62.5388,3.4566708400598176,61.368226112900075,-11.536626712321517
DMPP-1 e,DMPP-1,86.7761233,-10.6303217,62.5388,3.4566708400598176,61.368226112900075,-11.536626712321517
DMPP-2 b,DMPP-2,27.407731,-34.4590985,137.94,100.96925146308375,52.35477452922553,-78.04890417538554
DMPP-3 A b,DMPP-3 A,91.624382,-72.5126648,45.23,-0.3852752979039376,13.585926155301365,-43.13962301003016
DMPP-4 b,DMPP-4,293.5826648,51.2358069,25.3284,6.3445511675856405,-14.534088637118781,19.749298330073966
DP Leo b,DP Leo,169.3162193,17.9615717,305.684,-285.7453657553341,53.908375038244266,94.26654181673554
DS Tuc A b,DS Tuc A,354.9154673,-69.196043,44.0622,15.588057774416857,-1.3869555988307443,-41.18939521076164
EPIC 201170410.02,EPIC 201170410,170.1408561,-4.8070039,,,,
EPIC 201238110 b,EPIC 201238110,179.7058532,-3.3894613,159.259,-158.97831628967475,0.8161748428812565,-9.415831844610066
EPIC 201427007 b,EPIC 201427007,184.6021322,-0.5512886,706.391,-704.0809271772285,-56.67537763446049,-6.796648898199476
EPIC 201497682 b,EPIC 201497682,168.9366786,0.4880606,253.026,-248.3146817573525,48.55234403568474,2.155316307470546
EPIC 201595106 b,EPIC 201595106,183.7203635,1.9681688,232.1,-231.4742408909159,-15.051381914435508,7.9713051904972385
EPIC 201615463 c,K2-166,185.1880932,2.2823788,476.882,-474.5515501805709,-43.088141449854284,18.991582651649292
EPIC 201754305 d,K2-16,175.0972238,4.5574311,334.967,-332.68618067185247,28.537505168881143,26.615917750692734
EPIC 201757695.02,EPIC 201757695,173.9385102,4.6164303,,,,
EPIC 201833600 c,K2-50,169.483654,5.988289,257.443,-251.73749028726596,46.731075532802215,26.85778867323596
EPIC 201841433 b,EPIC 201841433,175.206752,6.1348146,436.488,-432.4705352068907,36.264242299869984,46.64670462403363
EPIC 205950854 c,K2-168,333.1100738,-16.3418863,243.935,208.77057420079018,-105.86920768950067,-68.63557704332159
EPIC 206024342 b,EPIC 206024342,331.2771441,-14.1218019,369.888,314.5721005300659,-172.38632933747994,-90.2467704112009
EPIC 206024342 c,EPIC 206024342,331.2771441,-14.1218019,369.888,314.5721005300659,-172.38632933747994,-90.2467704112009
EPIC 206024342 d,EPIC 206024342,331.2771441,-14.1218019,369.888,314.5721005300659,-172.38632933747994,-90.2467704112009
EPIC 206032309 b,EPIC 206032309,341.2404563,-13.9011223,161.365,148.3177104734844,-50.374631926514816,-38.76746629806767
EPIC 206042996 b,EPIC 206042996,337.5136198,-13.6101475,451.769,405.6997538732901,-167.9333660734986,-106.30768376451532
EPIC 206042996 c,EPIC 206042996,337.5136198,-13.6101475,451.769,405.6997538732901,-167.9333660734986,-106.30768376451532
EPIC 206215704 b,EPIC 206215704,335.0949721,-9.5097112,109.888,98.29949958495008,-45.63959371020394,-18.155120801468357
EPIC 206317286 b,EPIC 206317286,337.6178427,-7.972456,314.35,287.8589853667943,-118.54205318941627,-43.59941134049112
EPIC 206317286 c,EPIC 206317286,337.6178427,-7.972456,314.35,287.8589853667943,-118.54205318941627,-43.59941134049112
EPIC 211822797 b,EPIC 211822797,130.4102091,17.6399744,186.197,-115.02771516920905,135.10832541581107,56.424178818008585
EPIC 211945201 b,EPIC 211945201,136.5741931,19.4020565,181.69,-124.4614764152111,117.8036036806398,60.35650709244695
EPIC 212297394 b,EPIC 212297394,207.2061241,-17.6098985,418.395,-354.6693999723693,-182.32323708355656,-126.57894756875145
EPIC 212297394 c,EPIC 212297394,207.2061241,-17.6098985,418.395,-354.6693999723693,-182.32323708355656,-126.57894756875145
EPIC 212424622 b,EPIC 212424622,202.3313765,-14.3594358,611.804,-548.2398810942966,-225.20037001193447,-151.72989336383029
EPIC 212499991 b,EPIC 212499991,202.488752,-12.7347749,283.29,-255.308375195471,-105.69347623218597,-62.44795222427197
EPIC 212587672 b,EPIC 212587672,205.4445125,-10.8625468,320.07,-283.8450853288812,-135.04989134794766,-60.31831630232775
EPIC 212587672 c,EPIC 212587672,205.4445125,-10.8625468,320.07,-283.8450853288812,-135.04989134794766,-60.31831630232775
EPIC 212624936 b,EPIC 212624936,210.6376171,-10.0236852,561.929,-476.1079852660778,-281.99155376076624,-97.8067022982841
EPIC 212624936 c,EPIC 212624936,210.6376171,-10.0236852,561.929,-476.1079852660778,-281.99155376076624,-97.8067022982841
EPIC 212737443 b,EPIC 212737443,204.2215065,-7.3180577,336.25,-304.15077583502216,-136.82802626855175,-42.8305882099068
EPIC 212737443 c,EPIC 212737443,204.2215065,-7.3180577,336.25,-304.15077583502216,-136.82802626855175,-42.8305882099068
EPIC 220492298 b,EPIC 220492298,16.7615005,6.588798,624.512,594.0291487236445,178.91252385901436,71.6583380846906
EPIC 220554210 c,K2-282,13.4321524,7.9952914,496.289,478.0211361820302,114.16420944071898,69.02969047458203
EPIC 220674823 b,EPIC 220674823,13.0800239,10.7947051,244.59,234.02826191404205,54.37407731518632,45.80939250431809
EPIC 220674823 c,EPIC 220674823,13.0800239,10.7947051,244.59,234.02826191404205,54.37407731518632,45.80939250431809
EPIC 228836835 b,EPIC 228836835,189.5748998,-5.2446247,150.124,-147.412885206416,-24.866601928283632,-13.722563888001888
EPIC 229004835 b,EPIC 229004835,186.4860415,-1.4047214,121.971,-121.15389207069124,-13.773844340014882,-2.9900650863049245
EPIC 246851721 b,EPIC 246851721,78.9198197,16.2786991,372.632,68.74234190506805,351.02533936567863,104.45242446500181
EPIC 248847494 b,EPIC 248847494,159.3890808,11.8427484,551.886,-505.5658976458374,190.13969678910743,113.26153733066172
EPIC 249893012 b,EPIC 249893012,228.2482353,-16.7246474,321.296,-204.90204896072447,-229.55911739792504,-92.46016205470623
EPIC 249893012 c,EPIC 249893012,228.2482353,-16.7246474,321.296,-204.90204896072447,-229.55911739792504,-92.46016205470623
EPIC 249893012 d,EPIC 249893012,228.2482353,-16.7246474,321.296,-204.90204896072447,-229.55911739792504,-92.46016205470623
FU Tau b,FU Tau,65.8974962,25.0506711,,,,
G 196-3 b,G 196-3,151.0884754,50.3861806,21.7912,-12.162600995403205,6.717308744223708,16.787057446181347
G 264-012 b,G 264-012,326.6719598,66.803848,16.009,5.268595245694542,-3.4645123716625186,14.714861166984969
G 264-012 c,G 264-012,326.6719598,66.803848,16.009,5.268595245694542,-3.4645123716625186,14.714861166984969
G 9-40 b,G 9-40,134.7188514,21.0747961,27.9276,-18.33625922687496,18.51709895552287,10.04238445769812
GJ 1002 b,GJ 1002,1.6764641,-7.5462123,4.84867,4.804619499916755,0.1406224267202338,-0.6367554970496878
GJ 1002 c,GJ 1002,1.6764641,-7.5462123,4.84867,4.804619499916755,0.1406224267202338,-0.6367554970496878
GJ 1061 b,GJ 1061,54.0032486,-44.5143104,3.67278,1.5392711839455475,2.1188776584872655,-2.574939731146807
GJ 1061 c,GJ 1061,54.0032486,-44.5143104,3.67278,1.5392711839455475,2.1188776584872655,-2.574939731146807
GJ 1061 d,GJ 1061,54.0032486,-44.5143104,3.67278,1.5392711839455475,2.1188776584872655,-2.574939731146807
GJ 1132 b,GJ 1132,153.7090696,-47.1549358,12.613,-7.68982777707051,3.799035136619295,-9.247791616906538
GJ 1132 c,GJ 1132,153.7090696,-47.1549358,12.613,-7.68982777707051,3.799035136619295,-9.247791616906538
GJ 1148 b,GJ 1148,175.4326081,42.7515862,11.0143,-8.062157354754289,0.6440479627743818,7.47673896152778
GJ 1148 c,GJ 1148,175.4326081,42.7515862,11.0143,-8.062157354754289,0.6440479627743818,7.47673896152778
GJ 1151 c,GJ 1151,177.7304866,48.3732334,8.03625,-5.334096560353229,0.2113967031327183,6.006999199370055
GJ 1214 b,GJ 1214,258.8313991,4.9606795,14.6427,-2.8256194897193243,-14.311579742052583,1.266184455831145
GJ 1252 b,GJ 1252,306.9286462,-56.4622865,20.373,6.762704711521615,-8.997704300926744,-16.981350691209688
GJ 1265 b,GJ 1265,333.4324675,-17.6870623,10.2525,8.736455264259707,-4.368700582238903,-3.1148933991927077
GJ 143 b,GJ 143,51.7501882,-63.500166,16.32,4.508165156772941,5.718618874750984,-14.605349878883429
GJ 15 A b,GJ 15 A,4.6126677,44.0247296,3.56228,2.55312535988549,0.20598773160508035,2.475673393147363
GJ 15 A c,GJ 15 A,4.6126677,44.0247296,3.56228,2.55312535988549,0.20598773160508035,2.475673393147363
GJ 160.2 b,GJ 160.2,61.6454173,-20.8564724,25.8557,11.474948542518424,21.262741246372094,-9.205357848904148
GJ 163 b,GJ 163,62.3228353,-53.3711768,15.1285,4.192523865669934,7.9933201008694414,-12.140885043967124
GJ 163 c,GJ 163,62.3228353,-53.3711768,15.1285,4.192523865669934,7.9933201008694414,-12.140885043967124
GJ 163 d,GJ 163,62.3228353,-53.3711768,15.1285,4.192523865669934,7.9933201008694414,-12.140885043967124
GJ 179 b,GJ 179,73.0245495,6.4752347,12.356,3.584468380367654,11.742259943173302,1.3934324013357082
GJ 180 b,GJ 180,73.460097,-17.776194,11.9407,3.2370189381320467,10.900110741226598,-3.6454918341934337
GJ 180 c,GJ 180,73.460097,-17.776194,11.9407,3.2370189381320467,10.900110741226598,-3.6454918341934337
GJ 180 d,GJ 180,73.460097,-17.776194,11.9407,3.2370189381320467,10.900110741226598,-3.6454918341934337
GJ 2030 b,GJ 2030,50.8237604,-7.7950429,37.0788,23.206532062652666,28.47812346266723,-5.028992255925233
GJ 2030 c,GJ 2030,50.8237604,-7.7950429,37.0788,23.206532062652666,28.47812346266723,-5.028992255925233
GJ 2056 b,GJ 2056,108.0194945,-24.8921008,28.4434,-7.98131654784841,24.535558276427025,-11.972133050843297
GJ 229 A c,GJ 229,92.6435993,-21.8677233,5.75624,-0.246392448968213,5.336371571971281,-2.1439981680375118
GJ 229 b,GJ 229,92.6435993,-21.8677233,5.75624,-0.246392448968213,5.336371571971281,-2.1439981680375118
GJ 238 b,GJ 238,98.454881,-58.5250316,15.2142,-1.167970844504446,7.85739671713039,-12.975709713769653
GJ 251 b,GJ 251,103.7002499,33.2664632,5.58057,-1.1051240996910814,4.5333153165309765,3.06112961014192
GJ 27.1 b,GJ 27.1,9.9980016,-44.2541679,23.6062,16.65120100593798,2.9354571737671002,-16.47341114283345
GJ 273 b,GJ 273,111.852091,5.225807,5.921535,-2.1949040886166413,5.473215236726943,0.5393401250222216
GJ 273 c,GJ 273,111.852091,5.225807,5.921535,-2.1949040886166413,5.473215236726943,0.5393401250222216
GJ 3021 b,GJ 3021,4.0634323,-79.8514218,17.5559,3.0855976058145758,0.2191990472471239,-17.281222873473894
GJ 3082 b,GJ 3082,18.6432425,-53.9407751,16.6186,9.268770184530307,3.1270754117815462,-13.434625584488511
GJ 3090 b,GJ 3090,20.4384281,-46.7147234,22.4751,14.439565037832802,5.381052869486414,-16.360725886829982
GJ 3138 b,GJ 3138,32.2977385,-16.3392495,28.4712,23.094251992255344,14.598304258748234,-8.009635892300167
GJ 3138 c,GJ 3138,32.2977385,-16.3392495,28.4712,23.094251992255344,14.598304258748234,-8.009635892300167
GJ 3138 d,GJ 3138,32.2977385,-16.3392495,28.4712,23.094251992255344,14.598304258748234,-8.009635892300167
GJ 317 b,GJ 317,130.2445254,-23.452809,15.1968,-9.00683338025469,10.64136295341123,-6.048229261039708
GJ 317 c,GJ 317,130.2445254,-23.452809,15.1968,-9.00683338025469,10.64136295341123,-6.048229261039708
GJ 3222 b,GJ 3222,50.8972464,-40.0762325,18.23817,8.80200407168321,10.829800120622377,-11.741848177281963
GJ 328 b,GJ 328,133.7819507,1.5420011,20.5266,-14.197535005540846,14.814391636010434,0.552365622885985
GJ 328 c,GJ 328,133.7819507,1.5420011,20.5266,-14.197535005540846,14.814391636010434,0.552365622885985
GJ 3293 b,GJ 3293,67.1484425,-25.1713396,20.1903,7.0962382617400115,16.838852033571793,-8.58747220164888
GJ 3293 c,GJ 3293,67.1484425,-25.1713396,20.1903,7.0962382617400115,16.838852033571793,-8.58747220164888
GJ 3293 d,GJ 3293,67.1484425,-25.1713396,20.1903,7.0962382617400115,16.838852033571793,-8.58747220164888
GJ 3293 e,GJ 3293,67.1484425,-25.1713396,20.1903,7.0962382617400115,16.838852033571793,-8.58747220164888
GJ 3323 b,GJ 3323,75.4868824,-6.9485133,5.37484,1.3370508282071283,5.165113336037841,-0.6502340611461962
GJ 3323 c,GJ 3323,75.4868824,-6.9485133,5.37484,1.3370508282071283,5.165113336037841,-0.6502340611461962
GJ 3341 b,GJ 3341,78.9471415,-31.2948458,23.619,3.869291096563944,19.808195054157295,-12.268706374614622
GJ 338 B b,GJ 338 B,138.5916722,52.6835211,6.33256,-2.8792372740033723,2.5391329698681666,5.036279642247648
GJ 3470 b,GJ 3470,119.7735021,15.391209,29.4214,-14.08589469335714,24.62175575647767,7.808680561785836
GJ 3473 b,GJ 3473,120.5936065,3.3371629,27.3644,-13.90336812089323,23.515300010261335,1.5929242550520106
GJ 3473 c,GJ 3473,120.5936065,3.3371629,27.3644,-13.90336812089323,23.515300010261335,1.5929242550520106
GJ 3512 b,GJ 3512,130.3316616,59.4918364,9.48637,-3.1168790101646824,3.671183038113517,8.173046929607247
GJ 3512 c,GJ 3512,130.3316616,59.4918364,9.48637,-3.1168790101646824,3.671183038113517,8.173046929607247
GJ 357 b,GJ 357,144.0074644,-21.6650634,9.44181,-7.099650614767136,5.156785070810828,-3.485728755626178
GJ 357 c,GJ 357,144.0074644,-21.6650634,9.44181,-7.099650614767136,5.156785070810828,-3.485728755626178
GJ 357 d,GJ 357,144.0074644,-21.6650634,9.44181,-7.099650614767136,5.156785070810828,-3.485728755626178
GJ 3634 b,GJ 3634,164.6433493,-31.1443383,20.3779,-16.818069740718627,4.6187812998998306,-10.539364208054492
GJ 367 b,GJ 367,146.121464,-45.7790165,9.41263,-5.450093170789409,3.659347746692934,-6.745610573950144
GJ 367 c,GJ 367,146.121464,-45.7790165,9.41263,-5.450093170789409,3.659347746692934,-6.745610573950144
GJ 367 d,GJ 367,146.121464,-45.7790165,9.41263,-5.450093170789409,3.659347746692934,-6.745610573950144
GJ 3779 b,GJ 3779,200.7335358,24.4639425,13.743,-11.699049439667386,-4.428529433005292,5.691258056811696
GJ 3929 b,GJ 3929,239.5775678,35.4081141,15.8095,-6.524831525125145,-11.111336665056909,9.159970596813894
GJ 3929 c,GJ 3929,239.5775678,35.4081141,15.8095,-6.524831525125145,-11.111336665056909,9.159970596813894
GJ 393 b,GJ 393,157.2288672,0.8378485,7.03149,-6.482750352407307,2.7212547978512585,0.10281932519927119
GJ 3942 b,GJ 3942,242.2645452,52.9441443,16.9287,-4.747498167932253,-9.029071640188704,13.50992265528637
GJ 3988 b,GJ 3988,255.8503747,51.4089795,9.9105,-1.5111581235400777,-5.994194699600523,7.746227551456249
GJ 3998 b,GJ 3998,259.0020507,11.0561751,18.1459,-3.3975118180860235,-17.482023654834556,3.479863386366043
GJ 3998 c,GJ 3998,259.0020507,11.0561751,18.1459,-3.3975118180860235,-17.482023654834556,3.479863386366043
GJ 411 b,GJ 411,165.834471,35.972317,5.675773,-4.453735295261516,1.1241176406393494,3.3339167052093917
GJ 414 A b,GJ 414 A,167.7745044,30.4451688,11.8893,-10.017487069952914,2.1705237941438353,6.024469582658849
GJ 414 A c,GJ 414 A,167.7745044,30.4451688,11.8893,-10.017487069952914,2.1705237941438353,6.024469582658849
